 2.00500000e-05  1.20689800e+00  2.00500000e-05  1.80000000e+00 
 2.01500000e-05  1.20688783e+00  2.01500000e-05  1.80000000e+00 
 2.02500000e-05  1.20689791e+00  2.02500000e-05  1.80000000e+00 
 2.03500000e-05  1.20688792e+00  2.03500000e-05  1.80000000e+00 
 2.04500000e-05  1.20689781e+00  2.04500000e-05  1.80000000e+00 
 2.05500000e-05  1.20688801e+00  2.05500000e-05  1.80000000e+00 
 2.06500000e-05  1.20689772e+00  2.06500000e-05  1.80000000e+00 
 2.07500000e-05  1.20688810e+00  2.07500000e-05  1.80000000e+00 
 2.08500000e-05  1.20689763e+00  2.08500000e-05  1.80000000e+00 
 2.09500000e-05  1.20688819e+00  2.09500000e-05  1.80000000e+00 
 2.10500000e-05  1.20689754e+00  2.10500000e-05  1.80000000e+00 
 2.11500000e-05  1.20688828e+00  2.11500000e-05  1.80000000e+00 
 2.12500000e-05  1.20689746e+00  2.12500000e-05  1.80000000e+00 
 2.13500000e-05  1.20688837e+00  2.13500000e-05  1.80000000e+00 
 2.14500000e-05  1.20689737e+00  2.14500000e-05  1.80000000e+00 
 2.15500000e-05  1.20688845e+00  2.15500000e-05  1.80000000e+00 
 2.16500000e-05  1.20689729e+00  2.16500000e-05  1.80000000e+00 
 2.17500000e-05  1.20688854e+00  2.17500000e-05  1.80000000e+00 
 2.18500000e-05  1.20689720e+00  2.18500000e-05  1.80000000e+00 
 2.19500000e-05  1.20688862e+00  2.19500000e-05  1.80000000e+00 
 2.20500000e-05  1.20689712e+00  2.20500000e-05  1.80000000e+00 
 2.21500000e-05  1.20688870e+00  2.21500000e-05  1.80000000e+00 
 2.22500000e-05  1.20689704e+00  2.22500000e-05  1.80000000e+00 
 2.23500000e-05  1.20688878e+00  2.23500000e-05  1.80000000e+00 
 2.24500000e-05  1.20689696e+00  2.24500000e-05  1.80000000e+00 
